#,1,2,1001,101,801,802,803,804,805,806,807,808,809,810,815,816,817,819,811,820,821,812,818,813,1002,1003,201,301,401,501,502,601,602,701,711,712,713,721,731,741,751
9,0,8,刁恶,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
10,0,9,宵小,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
51,0,1,隐居名宿,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
52,0,2,成名英豪,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
53,0,3,无名侠客,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
54,0,4,江湖奇人,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
55,0,5,成名镖师,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
56,0,6,镖师,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
57,0,7,年轻侠士,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
58,0,8,巡街武人,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
59,0,9,义士,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
61,0,1,玄狱九老,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008|6008|6007|6007,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
62,0,2,神断护法,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007|6007|6006|6006,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
63,0,3,众相生,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006|6006|6005|6005,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
64,0,4,堕心九部众,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6005|6004|6004,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
65,0,5,百邪,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004|6003|6003,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
66,0,6,妖心示显,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003|6002|6002,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
67,0,7,唤目,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002|6001,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
68,0,8,祛善,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
69,0,9,闻恶声,0,0,0,9,9,0,0,0&0&0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0&0,0&0,0,0,0|0|0|0|0|0|0,0,10,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0,73601
101,1,1,方丈,1,0,0,0,2,0,0,0&100&1,禅师,禅师,7100,450,450,18,50,0,0,0,901000001,932300002,0,0,0,0,7101|7101|7101|7101,50,1,100107&3|100113&3|100125&3|200085&3|400118&1,101&9|10101&6|20101&9|30101&8|40101&6|90101&9,28,300,-50|-50|-50|-50|0|-50|1000,1600,10,0|90|0|0|0|0|0|0|90|0|0|0|-60|120|0|-60,120|60|120|120|60|0|0|0|0|120|0|0|-60|0,90|90|0|0|0|120,73607
102,3,2,首座,1,0,0,0,2,0,0,0&100&1,禅师,禅师,5100,360,360,15,40,0,0,0,901000001,932300002,0,0,0,0,7102|7102|7102|7102,45,2,100107&3|100113&3|100125&3|200085&3|400118&1,101&8|10101&6|20101&8|30101&7|40101&6|90101&8,26,260,-50|-50|-50|-50|0|-50|800,1400,10,0|75|0|0|0|0|0|0|75|0|0|0|-60|100|0|-60,100|50|100|100|50|0|0|0|0|100|0|0|-60|0,75|75|0|0|0|100,73607
103,6,3,长老,1,0,0,0,3,0,0,0&100&1,禅师,禅师,3600,280,280,12,40,0,0,0,901000001,932300002,0,0,0,0,7103|7103|7103|7103,40,3,100107&3|100113&3|100125&3|200085&3|400118&1,101&7|10101&5|20101&7|30101&7|40101&5|90101&7,23,220,-50|-50|-50|-50|0|-50|600,1200,10,0|65|0|0|0|0|0|0|65|0|0|0|-60|85|0|-60,85|45|85|85|45|0|0|0|0|85|0|0|-60|0,65|65|0|0|0|85,73607
104,18,4,十八罗汉,1,0,0,0,4,1,1,0&100&1,,,1800,210,210,9,30,0,0,0,0,932300002,0,0,0,0,7104|7104|7104,35,4,100107&3|100113&3|100125&3|200085&3|400118&1,101&6|10101&5|20101&6|30101&6|40101&5|90101&6,20,180,-50|-50|-50|-50|0|-50|400,1000,10,0|55|0|0|0|0|0|0|55|0|0|0|-60|70|0|-60,70|40|70|70|40|0|0|0|0|70|0|0|-60|0,55|55|0|0|0|70,73604
105,5,5,持戒僧,1,0,0,0,5,2,1,0&100&1,,,1200,150,150,6,30,0,0,0,0,932300002,0,0,0,1,7105|7105|7105,30,5,100107&3|100113&3|100125&3|200085&3|400118&1,101&5|10101&4|20101&5|30101&5|90101&5,14,140,-50|-50|-50|-50|0|-50|200,800,10,0|45|0|0|0|0|0|0|45|0|0|0|-60|60|0|-60,60|35|60|60|35|0|0|0|0|60|0|0|-60|0,45|45|0|0|0|60,73604
106,6,6,菩提院弟子,1,0,0,0,6,3,2,0&100&1,,,800,100,100,3,20,0,0,0,0,932300002,0,0,0,1,7106|7106|7106,20,6,100107&3|100113&3|100125&3|200085&3|400118&1,101&4|10101&4|20101&4|40101&4|90101&4,12,100,-50|-50|-50|-50|0|-50|0,600,10,0|40|0|0|0|0|0|0|40|0|0|0|-60|50|0|-60,50|30|50|50|30|0|0|0|0|50|0|0|-60|0,40|40|0|0|0|50,73704
107,8,7,般若堂弟子,1,0,0,0,7,3,2,0&100&1,,,300,60,60,1,20,0,0,0,0,932300002,0,0,0,1,7107|7107|7107,20,7,0&0|200085&3|400118&1,101&3|10101&3|20101&3|30101&3,7,60,-50|-50|-50|-50|0|-50|0,400,10,0|35|0|0|0|0|0|0|35|0|0|0|-60|45|0|-60,45|25|45|45|25|0|0|0|0|45|0|0|-60|0,35|35|0|0|0|45,73704
108,10,8,罗汉堂弟子,1,0,0,0,8,3,2,0&100&1,,,200,30,30,0,20,0,0,0,0,932300002,0,0,0,1,7107|7107,20,8,0&0|200085&3|400118&1,101&2|10101&2|20101&2|30101&2|90101&2,6,20,-50|-50|-50|-50|0|-50|0,200,10,0|30|0|0|0|0|0|0|30|0|0|0|-60|40|0|-60,40|20|40|40|20|0|0|0|0|40|0|0|-60|0,30|30|0|0|0|40,73704
109,8,9,比丘,1,0,0,0,9,3,3,0&100&1,,,100,10,10,0,10,0,0,0,0,932300002,0,0,0,1,7107,10,9,0&0|200085&3|400118&1,101&1|10101&1|90101&1,2,0,-50|-50|-50|-50|0|-50|0,0,10,0|25|0|0|0|0|0|0|25|0|0|0|-60|35|0|-60,35|15|35|35|15|0|0|0|0|35|0|0|-60|0,25|25|0|0|0|35,73704
201,1,1,掌门,0,0,2,5,2,0,0,1&50&1,大师,师太,7100,450,450,18,50,0,0,0,901000002,901000006,932300001|932300002,掌门师公,掌门夫人,0,7201|7201|7201|7201,30,10,10401&1|100101&3|100119&3|100125&3|100137&3|200043&3|400127&1,201&8|10201&7|20201&9|30201&7|40201&8|70201&7|100201&8,32,180,800|0|0|0|0|600|700,4500,15,0|0|0|0|0|0|0|0|60|0|0|0|90|90|90|0,120|90|120|90|120|0|0|90|0|0|120|0|0|0,0|-60|120|90|90|90,73903
202,5,2,长老,0,0,0,6,2,0,0,1&50&1,大师,师太,5100,360,360,15,40,0,0,0,901000002,901000006,932300001|932300002,0,0,1,7202|7202|7202|7202,35,11,10401&1|100101&3|100119&3|100125&3|100137&3|200043&3|400127&1,201&8|10201&6|20201&8|30201&7|40201&7|70201&7|100201&7,30,140,600|0|0|0|0|400|550,4000,15,0|0|0|0|0|0|0|0|50|0|0|0|75|75|75|0,100|75|100|75|100|0|0|75|0|0|100|0|0|0,0|-60|100|75|75|75,73903
203,1,3,掌门弟子,0,0,0,7,4,1,1,1&50&1,大师,师太,3600,280,280,12,40,0,0,0,901000002,901000006,932300001|932300002,0,0,0,7203|7203|7203|7203,20,12,10401&1|100101&3|100119&3|100125&3|100137&3|200043&3|400127&1,201&7|10201&6|20201&7|30201&6|40201&7|70201&6|100201&7,28,100,400|0|0|0|0|200|400,3500,15,0|0|0|0|0|0|0|0|45|0|0|0|65|65|65|0,85|65|85|65|85|0|0|65|0|0|85|0|0|0,0|-60|85|65|65|65,73903
204,4,4,真传弟子,0,0,0,7,4,1,1,1&50&1,,,1800,210,210,9,30,0,0,0,0,901000006,932300001|932300002,0,0,1,7204|7204|7204,20,13,10401&1|100101&3|100119&3|100125&3|100137&3|200043&3|400127&1,201&6|10201&5|20201&6|30201&6|40201&6|70201&6|100201&6,25,60,300|0|0|0|0|100|250,3000,15,0|0|0|0|0|0|0|0|40|0|0|0|55|55|55|0,70|55|70|55|70|0|0|55|0|0|70|0|0|0,0|-60|70|55|55|55,73803
205,8,5,八门嫡传,0,0,0,8,5,2,1,1&50&1,,,1200,150,150,6,30,0,0,0,0,901000006,932300001|932300002,0,0,1,7205|7205|7205,20,14,10401&1|100101&3|100119&3|100125&3|100137&3|200043&3|400127&1,201&5|10201&5|20201&5|40201&5|70201&5|100201&5,18,20,200|0|0|0|0|0|150,2500,15,0|0|0|0|0|0|0|0|35|0|0|0|45|45|45|0,60|45|60|45|60|0|0|45|0|0|60|0|0|0,0|-60|60|45|45|45,73803
206,8,6,八门正徒,0,0,0,8,6,2,1,1&50&1,,,800,100,100,3,20,0,0,0,0,901000006,932300001|932300002,0,0,1,7206|7206|7206,20,15,10401&1|100101&3|100125&3|100137&3|200043&3|400127&1,201&4|10201&4|20201&4|30201&4|70201&4|100201&4,14,0,100|0|0|0|0|0|50,2000,15,0|0|0|0|0|0|0|0|30|0|0|0|40|40|40|0,50|40|50|40|50|0|0|40|0|0|50|0|0|0,0|-60|50|40|40|40,73803
207,10,7,杂门弟子,0,0,0,9,7,3,2,1&50&1,,,300,60,60,1,20,0,0,0,0,901000006,932300001|932300002,0,0,1,7207|7207|7207,10,16,0&0|100101&3|200043&3|400127&1,201&3|10201&3|20201&3|40201&3|70201&3|100201&3,11,0,0|0|0|0|0|0|0,1500,15,0|0|0|0|0|0|0|0|25|0|0|0|35|35|35|0,45|35|45|35|45|0|0|35|0|0|45|0|0|0,0|-60|45|35|35|35,73803
208,10,8,内门散徒,0,0,0,9,8,4,3,1&50&1,,,200,30,30,0,20,0,0,0,0,901000006,932300001|932300002,0,0,1,7207|7207,10,17,0&0|100101&3|200043&3|400127&1,201&2|10201&2|20201&2|30201&2|70201&2,6,0,0|0|0|0|0|0|0,1000,15,0|0|0|0|0|0|0|0|20|0|0|0|30|30|30|0,40|30|40|30|40|0|0|30|0|0|40|0|0|0,0|-60|40|30|30|30,73803
209,8,9,外门散徒,0,0,0,9,9,5,3,1&50&1,,,100,10,10,0,10,0,0,0,0,901000006,932300001|932300002,0,0,1,7207,10,18,0&0|100101&3|200043&3|400127&1,201&1|10201&1|70201&1,2,0,0|0|0|0|0|0|0,500,15,0|0|0|0|0|0|0|0|15|0|0|0|25|25|25|0,35|25|35|25|35|0|0|25|0|0|35|0|0|0,0|-60|35|25|25|25,73803
301,1,1,谷主,0,0,2,5,2,0,0,0&0&0,,,7100,450,450,18,50,0,0,0,901000003|901300006|901300010,901000006,931900001|932900001|932200003,谷主师公,谷主师娘,0,7301|7301|7301|7301,35,19,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|100131&3|200127&3,301&5|10301&8|20301&9|40301&9|120301&9|130301&7,28,260,0|0|0|0|1200|400|700,2700,15,90|0|0|120|0|0|-60|0|120|0|120|0|0|0|0|0,60|120|120|0|120|-60|0|0|-60|0|0|0|120|90,-60|0|120|0|120|90,73902
302,4,2,掌匣人,0,0,0,6,2,0,0,0&0&0,,,5100,360,360,15,40,0,0,0,901000003|901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7302|7302|7302|7302,25,20,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|100131&3|200127&3,301&5|10301&7|20301&8|40301&8|120301&8|130301&6,25,220,0|0|0|0|1000|250|550,2400,15,75|0|0|100|0|0|-60|0|100|0|100|0|0|0|0|0,50|100|100|0|100|-60|0|0|-60|0|0|0|100|75,-60|0|100|0|100|75,73902
303,4,3,鹿裳使,0,0,0,7,3,1,0,0&0&0,,,3600,280,280,12,40,0,0,0,901000003|901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7303|7303|7303|7303,25,21,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|100131&3|200127&3,301&5|10301&7|20301&7|40301&7|120301&7|130301&6,23,180,0|0|0|0|800|100|400,2100,15,65|0|0|85|0|0|-60|0|85|0|85|0|0|0|0|0,45|85|85|0|85|-60|0|0|-60|0|0|0|85|65,-60|0|85|0|85|65,73902
304,4,4,妙手,0,0,0,8,4,1,0,0&0&0,,,1800,210,210,9,30,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7304|7304|7304,20,22,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|100131&3|200127&3,301&4|10301&6|20301&6|40301&6|120301&6|130301&5,20,140,0|0|0|0|600|50|250,1800,15,55|0|0|70|0|0|-60|0|70|0|70|0|0|0|0|0,40|70|70|0|70|-60|0|0|-60|0|0|0|70|55,-60|0|70|0|70|55,73802
305,4,5,朱匣弟子,0,0,0,9,5,2,0,0&0&0,,,1200,150,150,6,30,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7305|7305|7305,20,23,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|100131&3|200127&3,301&4|10301&5|20301&5|40301&5|120301&5,14,100,0|0|0|0|400|0|100,1500,15,45|0|0|60|0|0|-60|0|60|0|60|0|0|0|0|0,35|60|60|0|60|-60|0|0|-60|0|0|0|60|45,-60|0|60|0|60|45,73802
306,5,6,玉匣弟子,0,0,0,9,6,2,0,0&0&0,,,800,100,100,3,20,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7306|7306|7306,20,24,10301&1|10501&1|100001&3|100010&3|100101&3|100113&3|200127&3,301&3|10301&4|20301&4|40301&4|120301&4,11,60,0|0|0|0|300|0|80,1200,15,40|0|0|50|0|0|-60|0|50|0|50|0|0|0|0|0,30|50|50|0|50|-60|0|0|-60|0|0|0|50|40,-60|0|50|0|50|40,73802
307,5,7,金匣弟子,0,0,0,9,7,2,0,0&0&0,,,300,60,60,1,20,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7307|7307|7307,10,25,10301&1|10501&1|100001&3|100101&3|100113&3|200127&3,301&3|10301&3|20301&3|40301&3|120301&3,9,20,0|0|0|0|200|0|60,900,15,35|0|0|45|0|0|-60|0|45|0|45|0|0|0|0|0,25|45|45|0|45|-60|0|0|-60|0|0|0|45|35,-60|0|45|0|45|35,73802
308,5,8,花匣弟子,0,0,0,9,8,2,0,0&0&0,,,200,30,30,0,20,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7307|7307,10,26,10301&1|100101&3|100113&3|200127&3,301&2|10301&2|20301&2|40301&2|120301&2,6,0,0|0|0|0|100|0|40,600,15,30|0|0|40|0|0|-60|0|40|0|40|0|0|0|0|0,20|40|40|0|40|-60|0|0|-60|0|0|0|40|30,-60|0|40|0|40|30,73802
309,8,9,牧鹿童,0,0,0,9,9,3,0,0&0&0,,,100,10,10,0,10,0,0,0,901300006|901300010,901000006,931900001|932900001|932200003,0,0,1,7307,10,27,0&0|200127&3,301&1|10301&1|40301&1,2,0,0|0|0|0|0|-50|-50,300,15,25|0|0|35|0|0|-60|0|35|0|35|0|0|0|0|0,15|35|35|0|35|-60|0|0|-60|0|0|0|35|25,-60|0|35|0|35|25,73802
401,1,1,掌门,0,0,3,5,4,0,0,2&50&0,真人,真人,7100,450,450,18,50,0,0,0,901000004,901000006,932300001|931900003,掌门师公,掌门师娘,0,7401|7401|7401|7401,35,28,100101&3|100119&3|100125&3|100143&3|200085&3|400109&1,401&8|10401&7|20401&8|30401&9|70401&9|110401&8,29,280,200|200|200|200|200|400|850,3600,15,0|0|120|0|0|0|0|0|0|0|0|0|120|-60|0|0,120|90|120|120|0|0|-60|120|0|0|0|120|0|0,0|0|90|120|0|90,73901
402,1,2,代掌门,0,0,3,6,4,1,1,2&50&0,道长,道长,5100,360,360,15,40,0,0,0,901000004,901000006,932300001|931900003,代掌门师兄,代掌门师姐,0,7402|7402|7402|7402,30,29,100101&3|100119&3|100125&3|100143&3|200085&3|400109&1,401&8|10401&6|20401&7|30401&8|70401&8|110401&7,26,240,150|150|150|150|150|300|650,3200,15,0|0|100|0|0|0|0|0|0|0|0|0|100|-60|0|0,100|75|100|100|0|0|-60|100|0|0|0|100|0|0,0|0|75|100|0|75,73901
403,4,3,掌门弟子,0,0,0,7,4,1,2,2&50&0,道长,道长,3600,280,280,12,40,0,0,0,901000004,901000006,932300001|931900003,0,0,1,7403|7403|7403|7403,25,30,100101&3|100119&3|100125&3|100143&3|200085&3|400109&1,401&7|10401&6|20401&7|30401&7|70401&7|110401&7,25,200,100|100|100|100|100|200|450,2800,15,0|0|85|0|0|0|0|0|0|0|0|0|85|-60|0|0,85|65|85|85|0|0|-60|85|0|0|0|85|0|0,0|0|65|85|0|65,73901
404,8,4,真传弟子,0,0,0,7,4,1,2,2&50&0,,,1800,210,210,9,30,0,0,0,0,901000006,932300001|931900003,0,0,1,7404|7404|7404,20,31,100101&3|100119&3|100125&3|100143&3|200085&3|400109&1,401&6|10401&6|20401&6|30401&6|70401&6|110401&6,22,160,80|80|80|80|80|100|300,2400,15,0|0|70|0|0|0|0|0|0|0|0|0|70|-60|0|0,70|55|70|70|0|0|-60|70|0|0|0|70|0|0,0|0|55|70|0|55,73801
405,10,5,真武殿弟子,0,0,0,8,5,2,3,2&50&0,,,1200,150,150,6,30,0,0,0,0,901000006,932300001|931900003,0,0,1,7405|7405|7405,20,32,100101&3|100119&3|100125&3|200085&3|400109&1,401&5|10401&5|20401&5|30401&5|70401&5,15,120,60|60|60|60|60|0|150,2000,15,0|0|60|0|0|0|0|0|0|0|0|0|60|-60|0|0,60|45|60|60|0|0|-60|60|0|0|0|60|0|0,0|0|45|60|0|45,73801
406,10,6,紫霄宫弟子,0,0,0,8,6,3,3,2&50&0,,,800,100,100,3,20,0,0,0,0,901000006,932300001|931900003,0,0,1,7406|7406|7406,20,33,100101&3|100119&3|100125&3|200085&3|400109&1,401&4|10401&4|20401&4|30401&4|70401&4,12,80,40|40|40|40|40|0|100,1600,15,0|0|50|0|0|0|0|0|0|0|0|0|50|-60|0|0,50|40|50|50|0|0|-60|50|0|0|0|50|0|0,0|0|40|50|0|40,73801
407,10,7,太和宫弟子,0,0,0,9,7,4,3,2&50&0,,,300,60,60,1,20,0,0,0,0,901000006,932300001|931900003,0,0,1,7407|7407|7407,10,34,100101&3|100125&3|200085&3|400109&1,401&3|10401&3|20401&3|30401&3|70401&3,9,40,20|20|20|20|20|0|50,1200,15,0|0|45|0|0|0|0|0|0|0|0|0|45|-60|0|0,45|35|45|45|0|0|-60|45|0|0|0|45|0|0,0|0|35|45|0|35,73801
408,8,8,接引道人,0,0,0,9,8,4,4,2&50&0,,,200,30,30,0,20,0,0,0,0,901000006,932300001|931900003,0,0,1,7407|7407,10,35,100101&3|200085&3|400109&1,401&2|10401&2|20401&2|30401&2,5,0,0|0|0|0|0|0|0,800,15,0|0|40|0|0|0|0|0|0|0|0|0|40|-60|0|0,40|30|40|40|0|0|-60|40|0|0|0|40|0|0,0|0|30|40|0|30,73801
