#,0,2,61,62,63,64,66,67,68,69,70,71,72,73,99,103,104,1,6,7,3,15,16,4,5,701,702,703,704,705,999,710,711,901,902,903,904,905,906,907,908,909,910,921,922,923,924,95,96,501,502,503,504,14,8,9,31,38,39,40,10,11,12,13,101,21,22,23,24,25,26,27,28,29,30,601,602,603,611,612,613,614,615,604,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,32,33,34,35,36,81,82,83,84,85,86,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,51367,51368,51369,50084,50085,50086,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,98,37,91,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
201,丹田开合功,1,101,1,20,0.1,3,1,5,9,大赫穴,中柱穴,十二正经,20,气沉下丹田，乃成混元力。丹田开合之功法，内修外炼兼而有之，是引元精经过大小周天运转而化为元气的秘诀。,10,5010,0,0,1,2,1,0,2,1,0,0.1,0,0,0,120,601&0.5|64&0.5|66&0.5|513&0.55|514&0.55,3,0,0,0,0,1,0,0,0,0,1,3,4,2,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
202,峨眉十二桩,2,101,1,30,0.2,6,1,5,9,曲泉穴,期门穴,十二正经,50,十二桩功动静合一，阴阳相济，集道法、佛学、医术之奥妙于一体。不仅能够调理腑脏，增强内息，更能安定心神，修心养性。,11,5011,0,0,1,2,1,0,2,2,0,0.2,0,0,0,120,601&0.75|65&0.55|66&0.6|513&0.8|514&0.8,3,0,0,0,0,0,0,0,0,0,2,4,5,1,6,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
203,先天一元气功,3,101,2,40,0.3,11,1,4,9,通谷穴,气冲穴,奇经八脉,95,先天一元气功正心明智，固本培元，功力用之不竭，生生不灭。乃是吸收天地间的先天一气而化为自身阳元的玄门正法。,12,5012,0,0,1,2,1,0,2,3,0,0.3,0,0,0,120,601&1.15|64&0.8|66&0.5|513&1.25|514&1.25,3,0,0,0,0,0,0,0,0,0,0,5,3,5,7,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
204,灵悟功,4,101,2,50,0.4,18,1,3,9,五枢穴,天冲穴,十二正经,155,顺应天地自然而得“灵悟”，乃为灵悟功。灵悟功返本归元，似有似无，时而纵情，时而无欲，乃是内窥真我之法门。,13,5013,0,0,2,2,1,0,2,4,0,0.4,0,0,0,120,601&1.5|65&0.8|66&0.65|513&1.65|514&1.65,6,0,2,0,0,0,0,0,0,0,2,2,5,2,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
205,莲花太玄功,5,101,3,60,0.5,27,1,4,9,横骨穴,幽门穴,奇经八脉,230,“玄法证妙谛，坐卧莲花里，污秽不能染，风波不可欺”。莲花太玄功祛浊还清，纯粹自然。功成者面若朝霞，百害不侵。,14,5014,0,0,2,2,1,0,2,5,0,0.5,0,0,0,120,601&1.9|64&0.55|65&0.55|66&0.5|513&2.1|514&2.1,6,0,0,0,0,0,0,0,0,0,2,3,5,4,7,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
206,普贤心经,6,101,3,70,0.6,38,1,3,9,中柱穴,神藏穴,十二正经,320,普贤心经德无不周，调柔善顺，共有“十功”、“十忍”、“六伏”、“四通”等诸般法门，当真是：“宝威来赞娑婆化，灵感神通震大千”。,15,5015,0,0,2,2,1,0,2,6,0,0.6,0,0,0,120,601&2.3|64&0.45|65&0.45|66&0.85|513&2.5|514&2.5,6,0,0,0,0,1,0,0,1,0,2,3,3,5,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0.2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
207,坐忘玄功,7,101,4,80,0.7,51,1,3,9,阳白穴,脑空穴,奇经八脉,425,坐忘玄功诀无定诀，式无定式，形无定形，意无定意，正是：“堕肢体，黜聪明，离形去知，同于大通，此谓坐忘”。,16,5016,0,0,3,2,1,0,0,7,0.14,0.14,0.14,0.14,0.14,120,601&2.65|65&1.2|66&0.7|513&2.95|514&2.95,9,0,0,0,0,0,1,0,0,0,1,5,7,3,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
208,大般涅槃法,8,101,4,90,0.8,66,1,1,9,身柱穴,百会穴,奇经八脉,545,诸法皆有生灭，神功亦复轮回，大般涅槃法寂而不败，死而后生，功力先衰而后盛，愈灭则愈强，几近佛陀无余涅槃之神通也。,17,5017,0,0,3,2,1,1,2,8,0,0.8,0,0,0,120,601&3.05|64&0.65|65&0.6|66&0.8|513&3.35|514&3.35,9,0,0,0,0,0,0,0,0,0,6,2,3,3,8,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1.25,1.25,1.25,0,0,0,0,0,0,0,30,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
301,铜人腧穴图经,1,101,1,20,0.1,3,1,4,9,冲门穴,天溪穴,十二正经,20,（暂无说明）,18,5018,0,0,1,3,1,0,3,1,0,0,0.1,0,0,120,601&0.45|65&0.75|66&0.25|509&0.65,3,0,0,0,0,0,0,0,0,0,0,2,6,4,6,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
302,九针十二原,2,101,1,30,0.2,6,1,4,9,涌泉穴,俞府穴,十二正经,50,（暂无说明）,19,5019,0,0,1,3,1,0,3,2,0,0,0.2,0,0,120,601&0.65|65&0.8|66&0.35|509&1,3,0,0,0,0,0,0,0,0,0,0,4,6,2,7,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
303,甲乙全篇,3,101,2,40,0.3,11,1,3,9,阴交穴,横骨穴,奇经八脉,95,（暂无说明）,20,5020,0,0,1,3,1,0,0,3,0.06,0.06,0.06,0.06,0.06,120,601&1|65&0.65|66&0.65|509&1.5,3,0,0,0,0,0,0,0,0,0,0,3,4,7,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
304,内经灵枢篇,4,101,2,50,0.4,18,1,3,9,气冲穴,幽门穴,奇经八脉,155,（暂无说明）,21,5021,0,0,2,3,1,0,0,4,0.08,0.08,0.08,0.08,0.08,120,601&1.35|65&1|66&0.45|509&2,6,0,0,0,0,1,0,0,0,0,1,2,4,4,8,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
305,金针伐脉功,5,101,3,60,0.5,27,1,1,9,气海穴,承浆穴,奇经八脉,230,（暂无说明）,22,5022,0,0,2,3,1,1,3,5,0,0,0.5,0,0,120,601&1.7|65&1.1|66&0.5|509&2.5,6,0,0,0,0,0,0,0,0,0,0,4,6,5,7,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
401,武当太和功,1,101,1,20,0.1,3,1,5,9,维道穴,肩井穴,十二正经,20,（暂无说明）,23,5023,0,0,1,4,1,0,0,1,0.02,0.02,0.02,0.02,0.02,120,601&0.55|64&0.65|66&0.35|513&0.55,3,0,0,0,1,0,0,1,0,0,2,2,3,3,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
402,抱元守一,2,101,1,30,0.2,6,1,5,9,志室穴,神堂穴,十二正经,50,（暂无说明）,24,5024,0,0,1,4,1,0,4,2,0,0,0,0.2,0,120,601&0.8|64&0.7|66&0.45|513&0.8,3,0,0,0,0,0,0,0,0,0,2,2,2,6,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
403,一字混元桩,3,101,2,40,0.3,11,1,4,9,日月穴,悬钟穴,十二正经,95,（暂无说明）,25,5025,0,0,1,4,1,0,0,3,0.06,0.06,0.06,0.06,0.06,120,601&1.25|64&0.65|66&0.65|513&1.25,3,0,0,0,0,0,1,0,1,0,2,2,4,4,4,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
404,罗天真诀十二桩,4,101,2,50,0.4,18,1,4,9,天柱穴,金门穴,十二正经,155,（暂无说明）,26,5026,0,0,2,4,1,0,4,4,0,0,0,0.4,0,120,601&1.65|62&0.3|64&0.6|66&0.55|513&1.65,6,0,0,0,0,1,0,0,0,0,1,5,5,4,4,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
405,洗髓金经,5,101,3,60,0.5,27,1,3,9,中枢穴,大椎穴,奇经八脉,230,（暂无说明）,27,5027,0,0,2,4,1,0,4,5,0,0,0,0.5,0,120,601&2.1|62&0.45|64&0.9|66&0.25|513&2.1,6,0,0,0,0,0,0,0,1,0,1,4,4,5,6,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0|0,0|0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,60,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
