#,999,0,8,98,99,904,905,997,4,5,1,2,504,20,505,506,15,907,908,3,6,906,909,49,50,53,401,402,301,92,93,901,902,903,11,12,13,39,61,62,63,64,65,66,71,72,73,74,75,76,9,18,19,7,508,509,606,14,16,996,710,711,501,507,601,603,10,17,502,503,602,604,605,701,702,703,801,802,803,804,101,102,103,104,41,54,42,43,44,55,45,46,47,48,51,52,31,32,35,33,34,2001,2002,2003,2004,2005,2006,2009,2010,2011,2012,2007,50206,50209,50024,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,50061,50062,50063,50064,50065,50066,50015,51361,51362,51363,51364,51365,51366,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,50084,50085,50086,51367,51368,51369,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,52001,52002,52003,52004,52005,52006,52007,50501,50502,50503,50504,50505,50506,50507,50508,50509,50510,50511,50512,50513,50514,50515,50516,50601,50602,50603,50604,50605,50606,50607,50608,50609,50610,50611,50612,50613,50614
82706,82706,辟邪神木刀,6,27,まだ説明はありません,3600,21600,20,4,10,1,0|1|2,-203,0,0,2,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_09_2,Null,3|3|4|4|5|5,0,2,1,35,35,0,609&2.6|61&0.35|63&0.35|66&0.55,160,250,2,650,450,25,60,350,600,155,0,48,120,180,210,90,100,120,100,37500,3600,9,7,8,0,0,110,2,0,180,0,0,0,0,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82707,82707,神術,7,27,まだ説明はありません,4900,34300,15,4,10,1,0|1|2,-203,0,0,2,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_09_2,Null,3|3|4|4|5|5,0,2,1,35,35,0,609&3|61&0.4|63&0.4|66&0.6,170,240,2,710,470,25,60,350,600,180,0,56,140,210,245,90,100,120,100,45000,4550,11,8,8,0,0,145,2,0,240,0,0,0,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82708,82708,太一伏魔刀,8,27,まだ説明はありません,6400,51200,10,4,10,1,0|1|2,-203,0,0,2,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_09_2,Null,3|3|4|4|5|5,0,2,1,35,35,0,609&3.35|61&0.45|63&0.45|66&0.7,180,230,2,770,490,25,60,350,600,210,0,64,160,240,280,90,100,120,100,52500,5600,12,9,8,0,0,185,2,0,300,0,0,0,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82709,82709,十方殊途,9,27,まだ説明はありません,8100,72900,5,4,10,1,0|1|2,-203,0,0,2,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_09_2,Null,3|3|4|4|5|5,0,2,1,35,35,0,609&4|61&0.5|63&0.5|66&0.8,190,220,2,830,510,25,60,350,600,245,0,72,180,270,315,90,100,120,100,60000,6750,14,10,8,0,0,230,2,0,360,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53401,53401,鉄扁担,1,31,鉄棍,100,100,45,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&0.75|61&0.45|66&0.2,110,520,4,200,800,0,25,400,600,100,5,3,40,30,15,140,100,50,100,0,350,2,2,7,0,0,10,3,0,20,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53402,53402,浑鉄棒,2,31,鉄棍,400,800,40,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&1.1|61&0.5|66&0.25,120,530,4,240,920,0,25,400,600,115,10,6,80,60,30,140,100,50,100,7500,800,3,3,7,0,0,20,3,0,40,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53403,53403,狼牙哨棍,3,31,鉄棍,900,2700,35,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&1.5|61&0.55|66&0.3,130,540,4,280,1040,0,25,400,600,130,15,9,120,90,45,140,100,50,100,15000,1350,5,4,7,0,0,35,3,0,60,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53404,53404,四棱点鋼棍,4,31,鉄棍,1600,6400,30,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&1.85|61&0.6|66&0.35,140,550,4,320,1160,0,25,400,600,150,20,12,160,120,60,140,100,50,100,22500,2000,6,5,7,0,0,55,3,0,100,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53405,53405,降龍棍,5,31,鉄棍,2500,12500,25,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&2.25|61&0.7|66&0.4,150,560,4,360,1280,0,25,400,600,175,25,15,200,150,75,140,100,50,100,30000,2750,8,6,7,0,0,80,3,0,140,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53406,53406,九曲盘龍棍,6,31,鉄棍,3600,21600,20,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&2.6|61&0.8|66&0.45,160,570,4,400,1400,0,25,400,600,205,30,18,240,180,90,140,100,50,100,37500,3600,9,7,7,0,0,110,3,0,180,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53407,53407,陰陽神鉄棒,7,31,鉄棍,4900,34300,15,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&3|61&0.9|66&0.5,170,580,4,440,1520,0,25,400,600,240,35,21,280,210,105,140,100,50,100,45000,4550,11,8,7,0,0,145,3,0,240,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53408,53408,定穹,8,31,鉄棍,6400,51200,10,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&3.35|61&1.05|66&0.55,180,590,4,480,1640,0,25,400,600,280,40,24,320,240,120,140,100,50,100,52500,5600,12,9,7,0,0,185,3,0,300,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53409,53409,浑元玄鉄棒,9,31,鉄棍,8100,72900,5,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,20,20,0,610&4|61&1.2|66&0.6,190,600,4,520,1760,0,25,400,600,330,45,27,360,270,135,140,100,50,100,60000,6750,14,10,7,0,0,230,3,0,360,0,0,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53501,53501,浑鉄槍,1,31,まだ説明はありません,100,100,45,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&0.75|61&0.35|63&0.35,110,800,4,800,200,0,10,500,700,125,12,0,35,15,35,130,50,90,100,0,350,2,2,7,0,0,10,3,0,20,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53502,53502,芦叶槍,2,31,まだ説明はありません,400,800,40,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&1.1|61&0.4|63&0.4,120,810,4,920,240,0,10,500,700,145,24,0,70,30,70,130,50,90,100,7500,800,3,3,7,0,0,20,3,0,40,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53503,53503,太宁笔槍,3,31,まだ説明はありません,900,2700,35,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&1.5|61&0.45|63&0.45,130,820,4,1040,280,0,10,500,700,165,36,0,105,45,105,130,50,90,100,15000,1350,5,4,7,0,0,35,3,0,60,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53504,53504,贯甲三尖槍,4,31,まだ説明はありません,1600,6400,30,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&1.85|61&0.5|63&0.5,140,830,4,1160,320,0,10,500,700,190,48,0,140,60,140,130,50,90,100,22500,2000,6,5,7,0,0,55,3,0,100,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53505,53505,丈八蛇矛,5,31,まだ説明はありません,2500,12500,25,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&2.25|61&0.55|63&0.55,150,840,4,1280,360,0,10,500,700,220,60,0,175,75,175,130,50,90,100,30000,2750,8,6,7,0,0,80,3,0,140,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53506,53506,虎頭湛金槍,6,31,まだ説明はありません,3600,21600,20,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&2.6|61&0.6|63&0.6,160,850,4,1400,400,0,10,500,700,255,72,0,210,90,210,130,50,90,100,37500,3600,9,7,7,0,0,110,3,0,180,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53507,53507,烏青蟠龍槍,7,31,まだ説明はありません,4900,34300,15,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&3|61&0.7|63&0.7,170,860,4,1520,440,0,10,500,700,300,84,0,245,105,245,130,50,90,100,45000,4550,11,8,7,0,0,145,3,0,240,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53508,53508,霸王槍,8,31,まだ説明はありません,6400,51200,10,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&3.35|61&0.8|63&0.8,180,870,4,1640,480,0,10,500,700,355,96,0,280,120,280,130,50,90,100,52500,5600,12,9,7,0,0,185,3,0,300,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53509,53509,万人敌,9,31,まだ説明はありません,8100,72900,5,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_1,Null,3|3|3|4|4|5,1,4,1,10,10,0,610&4|61&0.9|63&0.9,190,880,4,1760,520,0,10,500,700,420,108,0,315,135,315,130,50,90,100,60000,6750,14,10,7,0,0,230,3,0,360,0,0,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53601,53601,元銅杖,1,31,鉄杖,100,100,45,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&0.75|61&0.35|66&0.3,110,480,3,200,700,10,35,400,600,95,3,5,30,35,20,120,110,70,100,0,350,2,2,7,0,0,10,3,0,20,0,0,0,0,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53602,53602,護法禅杖,2,31,鉄杖,400,800,40,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&1.1|61&0.4|66&0.35,120,490,3,260,800,10,35,400,600,105,6,10,60,70,40,120,110,70,100,7500,800,3,3,7,0,0,20,3,0,40,0,0,0,0,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53603,53603,喪門杖,3,31,鉄杖,900,2700,35,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&1.5|61&0.45|66&0.4,130,500,3,320,900,10,35,400,600,120,9,15,90,105,60,120,110,70,100,15000,1350,5,4,7,0,0,35,3,0,60,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53604,53604,伏虎杖,4,31,鉄杖,1600,6400,30,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&1.85|61&0.5|66&0.45,140,510,3,380,1000,10,35,400,600,135,12,20,120,140,80,120,110,70,100,22500,2000,6,5,7,0,0,55,3,0,100,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53605,53605,赤鬼杖,5,31,鉄杖,2500,12500,25,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&2.25|61&0.55|66&0.5,150,520,3,440,1100,10,35,400,600,155,15,25,150,175,100,120,110,70,100,30000,2750,8,6,7,0,0,80,3,0,140,0,0,0,0,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53606,53606,震岳山河杖,6,31,鉄杖,3600,21600,20,4,11,1,0|1|2,-205,0,0,1,0,0,0,1,0,1,0,100,1,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_10_0,Null,3|3|4|5|5|5,0,3,1,25,25,0,610&2.6|61&0.65|66&0.55,160,530,3,500,1200,10,35,400,600,180,18,30,180,210,120,120,110,70,100,37500,3600,9,7,7,0,0,110,3,0,180,0,0,0,0,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
